SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,CO_MUNICIPIO_ESC,IDEB_2023
SP,3552502,Suzano,35006981,"4,9"
SP,3552502,Suzano,35006993,-
SP,3552502,Suzano,35007055,"3,8"
SP,3552502,Suzano,35007067,-
SP,3552502,Suzano,35007158,"4,4"
SP,3552502,Suzano,35007161,-
SP,3552502,Suzano,35007171,"4,3"
SP,3552502,Suzano,35007183,-
SP,3552502,Suzano,35035518,-
SP,3552502,Suzano,35040514,"4,7"
SP,3552502,Suzano,35046197,"3,8"
SP,3552502,Suzano,35046450,-
SP,3552502,Suzano,35108443,-
SP,3552502,Suzano,35284361,"4,4"
SP,3552502,Suzano,35352603,-
SP,3552502,Suzano,35406296,"6,2"
SP,3552502,Suzano,35456512,-
SP,3552502,Suzano,35901885,-
SP,3552502,Suzano,35902937,"4,1"
SP,3552502,Suzano,35904405,-
SP,3552502,Suzano,35906281,"4,0"
SP,3552502,Suzano,35906300,"3,5"
SP,3552502,Suzano,35908460,-
SP,3552502,Suzano,35908472,-
SP,3552502,Suzano,35908484,"4,5"
SP,3552502,Suzano,35908915,"4,1"
SP,3552502,Suzano,35916559,-
SP,3552502,Suzano,35921087,-
SP,3552502,Suzano,35923448,"4,4"
SP,3552502,Suzano,35923850,-
SP,3552551,Suzanápolis,35030582,"4,4"
SP,3552601,Tabapuã,35028162,"4,4"
SP,3552700,Tabatinga,35022056,"5,6"
SP,3552700,Tabatinga,35022100,"4,3"
SP,3552809,Taboão da Serra,35005365,"6,4"
SP,3552809,Taboão da Serra,35010169,"4,1"
SP,3552809,Taboão da Serra,35010182,"3,6"
SP,3552809,Taboão da Serra,35010194,"4,1"
SP,3552809,Taboão da Serra,35010236,"3,7"
SP,3552809,Taboão da Serra,35010248,"4,2"
SP,3552809,Taboão da Serra,35010259,"4,9"
SP,3552809,Taboão da Serra,35010261,"4,4"
SP,3552809,Taboão da Serra,35010297,"3,9"
SP,3552809,Taboão da Serra,35010352,"5,0"
SP,3552809,Taboão da Serra,35040769,"5,0"
SP,3552809,Taboão da Serra,35042067,"4,2"
SP,3552809,Taboão da Serra,35044885,"4,5"
SP,3552809,Taboão da Serra,35046565,"4,4"
SP,3552809,Taboão da Serra,35049104,"3,9"
SP,3552809,Taboão da Serra,35902494,"4,9"
SP,3552809,Taboão da Serra,35903061,"4,0"
SP,3552809,Taboão da Serra,35906426,"4,6"
SP,3552809,Taboão da Serra,35906438,"4,5"
SP,3552809,Taboão da Serra,35906448,"4,3"
SP,3552809,Taboão da Serra,35906463,"4,0"
SP,3552809,Taboão da Serra,35908708,"4,6"
SP,3552809,Taboão da Serra,35912585,"4,6"
SP,3552809,Taboão da Serra,35912682,"4,0"
SP,3552809,Taboão da Serra,35918799,"4,2"
SP,3552809,Taboão da Serra,35921154,"4,6"
SP,3552809,Taboão da Serra,35923886,"4,6"
SP,3552908,Taciba,35032657,"4,1"
SP,3553005,Taguaí,35034241,"4,8"
SP,3553104,Taiaçu,35022500,"4,6"
SP,3553203,Taiúva,35022512,"4,9"
SP,3553302,Tambaú,35019008,"4,0"
SP,3553302,Tambaú,35049487,"4,8"
SP,3553302,Tambaú,35113025,-
SP,3553401,Tanabi,35028940,"4,5"
SP,3553500,Tapiraí,35016871,"4,8"
SP,3553500,Tapiraí,35498403,"4,0"
SP,3553609,Tapiratiba,35018946,-
SP,3553658,Taquaral,35022652,"4,2"
SP,3553708,Taquaritinga,35024880,"6,9"
SP,3553708,Taquaritinga,35025124,-
SP,3553708,Taquaritinga,35025159,"3,9"
SP,3553708,Taquaritinga,35048379,"4,7"
SP,3553708,Taquaritinga,35910892,"5,2"
SP,3553807,Taquarituba,35014540,"4,6"
SP,3553807,Taquarituba,35049888,-
SP,3553807,Taquarituba,35290661,"5,8"
SP,3553807,Taquarituba,35900424,"4,6"
SP,3553807,Taquarituba,35910119,"3,4"
SP,3553807,Taquarituba,35924088,-
SP,3553856,Taquarivaí,35015398,"4,9"
SP,3553856,Taquarivaí,35039731,"3,8"
SP,3553906,Tarabai,35032759,"4,1"
SP,3553955,Tarumã,35033133,"3,8"
SP,3553955,Tarumã,35900862,-
SP,3553955,Tarumã,35906815,"4,1"
SP,3554003,Tatuí,35016494,-
SP,3554003,Tatuí,35016627,"5,2"
SP,3554003,Tatuí,35016639,"4,2"
SP,3554003,Tatuí,35016676,"3,9"
SP,3554003,Tatuí,35016724,-
SP,3554003,Tatuí,35112045,-
SP,3554003,Tatuí,35903309,-
SP,3554003,Tatuí,35905343,-
SP,3554003,Tatuí,35916432,"4,8"
SP,3554003,Tatuí,35923035,"4,6"
SP,3554003,Tatuí,35924076,-
SP,3554102,Taubaté,35006705,-
SP,3554102,Taubaté,35014000,"5,0"
SP,3554102,Taubaté,35014011,-
SP,3554102,Taubaté,35014023,"4,3"
SP,3554102,Taubaté,35014126,"3,9"
SP,3554102,Taubaté,35014175,"4,9"
SP,3554102,Taubaté,35014217,"4,2"
SP,3554102,Taubaté,35014254,"5,1"
SP,3554102,Taubaté,35014266,"4,8"
SP,3554102,Taubaté,35014278,"3,9"
SP,3554102,Taubaté,35014285,"5,0"
SP,3554102,Taubaté,35014291,"4,9"
SP,3554102,Taubaté,35037898,"3,4"
SP,3554102,Taubaté,35039664,"4,9"
SP,3554102,Taubaté,35043916,"4,8"
SP,3554102,Taubaté,35046838,"4,6"
SP,3554102,Taubaté,35049220,"4,2"
SP,3554102,Taubaté,35056873,"5,6"
SP,3554102,Taubaté,35111173,-
SP,3554102,Taubaté,35140995,-
SP,3554102,Taubaté,35229573,"4,4"
SP,3554102,Taubaté,35267685,"5,7"
SP,3554102,Taubaté,35277685,"4,3"
SP,3554102,Taubaté,35457197,"4,6"
SP,3554102,Taubaté,35659538,-
SP,3554102,Taubaté,35901600,"3,9"
SP,3554102,Taubaté,35905148,"3,9"
SP,3554102,Taubaté,35914460,"3,8"
SP,3554102,Taubaté,35916675,"4,3"
SP,3554201,Tejupá,35034236,"4,2"
SP,3554201,Tejupá,35906840,-
SP,3554300,Teodoro Sampaio,35032177,"3,6"
SP,3554300,Teodoro Sampaio,35032273,"4,0"
SP,3554300,Teodoro Sampaio,35032372,"4,5"
SP,3554300,Teodoro Sampaio,35297380,-
SP,3554300,Teodoro Sampaio,35299340,"5,5"
SP,3554300,Teodoro Sampaio,35909646,-
SP,3554300,Teodoro Sampaio,35913662,-
SP,3554300,Teodoro Sampaio,35913674,-
SP,3554409,Terra Roxa,35022639,"4,2"
SP,3554508,Tietê,35016469,"4,0"
SP,3554508,Tietê,35446713,"5,3"
SP,3554607,Timburi,35034095,"4,8"
SP,3554656,Torre de Pedra,35016615,"4,7"
SP,3554706,Torrinha,35021714,"3,8"
SP,3554755,Trabiju,35021921,"4,4"
SP,3554805,Tremembé,35014187,"4,7"
SP,3554805,Tremembé,35014230,"5,1"
SP,3554805,Tremembé,35037916,"4,1"
SP,3554805,Tremembé,35111351,-
SP,3554904,Três Fronteiras,35028319,"4,3"
SP,3554953,Tuiuti,35017796,"4,8"
SP,3555000,Tupã,35011998,"5,7"
SP,3555000,Tupã,35034551,"4,1"
SP,3555000,Tupã,35034575,"3,9"
SP,3555000,Tupã,35034587,"5,0"
SP,3555000,Tupã,35034617,"4,1"
SP,3555000,Tupã,35290658,"5,9"
SP,3555000,Tupã,35903711,-
SP,3555109,Tupi Paulista,35031513,"4,4"
SP,3555208,Turiúba,35030247,"4,7"
SP,3555307,Turmalina,35027091,"4,5"
SP,3555356,Ubarana,35027339,"4,5"
SP,3555406,Ubatuba,35011162,"3,5"
SP,3555406,Ubatuba,35011186,"4,0"
SP,3555406,Ubatuba,35011198,-
SP,3555406,Ubatuba,35011216,"4,1"
SP,3555406,Ubatuba,35038751,"4,7"
SP,3555406,Ubatuba,35038763,-
SP,3555406,Ubatuba,35045123,"4,2"
SP,3555406,Ubatuba,35046747,"4,2"
SP,3555406,Ubatuba,35047824,"4,5"
SP,3555406,Ubatuba,35070212,"5,1"
SP,3555505,Ubirajara,35025409,-
SP,3555604,Uchoa,35028836,"4,2"
SP,3555703,União Paulista,35027455,"4,4"
SP,3555802,Urânia,35027248,"4,8"
SP,3555901,Uru,35026190,-
SP,3556008,Urupês,35027832,"4,9"
SP,3556107,Valentim Gentil,35028976,"4,7"
SP,3556206,Valinhos,35018089,"4,5"
SP,3556206,Valinhos,35018132,"4,4"
SP,3556206,Valinhos,35018168,"5,1"
SP,3556206,Valinhos,35018181,-
SP,3556206,Valinhos,35040400,"5,1"
SP,3556206,Valinhos,35049451,"4,4"
SP,3556206,Valinhos,35112471,-
SP,3556206,Valinhos,35920630,"4,3"
SP,3556305,Valparaíso,35029973,"4,3"
SP,3556305,Valparaíso,35029981,"4,3"
SP,3556354,Vargem,35017802,"4,4"
SP,3556404,Vargem Grande do Sul,35019033,-
SP,3556404,Vargem Grande do Sul,35019057,"4,7"
SP,3556404,Vargem Grande do Sul,35391049,"5,7"
SP,3556404,Vargem Grande do Sul,35900576,"3,6"
SP,3556404,Vargem Grande do Sul,35905665,-
SP,3556453,Vargem Grande Paulista,35010406,"4,4"
SP,3556453,Vargem Grande Paulista,35010534,"4,8"
SP,3556453,Vargem Grande Paulista,35010637,"5,1"
SP,3556453,Vargem Grande Paulista,35036663,"4,6"
SP,3556453,Vargem Grande Paulista,35048148,"4,3"
SP,3556453,Vargem Grande Paulista,35903012,"5,3"
SP,3556453,Vargem Grande Paulista,35906414,"4,4"
SP,3556453,Vargem Grande Paulista,35924313,"4,0"
SP,3556503,Várzea Paulista,35019471,"4,6"
SP,3556503,Várzea Paulista,35019483,"5,2"
SP,3556503,Várzea Paulista,35019495,"4,4"
SP,3556503,Várzea Paulista,35047259,"3,8"
SP,3556503,Várzea Paulista,35049505,"4,5"
SP,3556503,Várzea Paulista,35900588,"4,6"
SP,3556503,Várzea Paulista,35905677,-
SP,3556503,Várzea Paulista,35911112,"5,0"
SP,3556503,Várzea Paulista,35919299,"3,6"
SP,3556503,Várzea Paulista,35924465,"4,8"
SP,3556602,Vera Cruz,35033558,"4,3"
SP,3556602,Vera Cruz,35033595,"4,8"
SP,3556701,Vinhedo,35018417,"5,4"
SP,3556701,Vinhedo,35045640,"4,7"
SP,3556701,Vinhedo,35112461,-
SP,3556701,Vinhedo,35518785,-
SP,3556701,Vinhedo,35920642,"4,6"
SP,3556800,Viradouro,35022585,"3,8"
SP,3556909,Vista Alegre do Alto,35023589,"4,9"
SP,3556958,Vitória Brasil,35027169,"4,7"
SP,3557006,Votorantim,35004039,"3,5"
SP,3557006,Votorantim,35016743,"4,0"
SP,3557006,Votorantim,35016755,"4,1"
SP,3557006,Votorantim,35016779,-
SP,3557006,Votorantim,35016809,"4,3"
SP,3557006,Votorantim,35016937,"4,1"
SP,3557006,Votorantim,35039809,"4,4"
SP,3557006,Votorantim,35042468,"4,7"
SP,3557006,Votorantim,35111880,-
SP,3557006,Votorantim,35405218,"5,5"
SP,3557006,Votorantim,35406685,-
SP,3557006,Votorantim,35900436,"5,1"
SP,3557006,Votorantim,35908320,"4,4"
SP,3557006,Votorantim,35908332,-
SP,3557006,Votorantim,35924143,"4,3"
SP,3557105,Votuporanga,35028988,-
SP,3557105,Votuporanga,35029087,"4,9"
SP,3557105,Votuporanga,35029105,"4,6"
SP,3557105,Votuporanga,35029117,-
SP,3557105,Votuporanga,35029208,"4,4"
SP,3557105,Votuporanga,35044167,"4,2"
SP,3557105,Votuporanga,35419667,-
SP,3557105,Votuporanga,35456408,"6,5"
SP,3557105,Votuporanga,35908162,"5,3"
SP,3557105,Votuporanga,35918349,-
SP,3557105,Votuporanga,35919697,"5,5"
SP,3557154,Zacarias,35027418,"4,8"
SP,3557204,Chavantes,35033893,"3,7"
SP,3557303,Estiva Gerbi,35020382,"4,3"
